entity_id,meridian_code,name_ko,name_zh,meridian,location_ko,location_en,method,needling,category
SI14,SI,견외수,肩外兪,수태양소장경,"위쪽 등부위, 첫째 등뼈 가시돌기(spinous process of the 1st thoracic vertebra) 아래 모서리와 같은 높이, 뒤정중선(posterior median line)에서 가쪽으로 3寸.","In the upper back region, at the same level as the inferior border of the spinous process of the first thoracic vertebra (T1), 3 B-cun lateral to the posterior median line.",어깨뼈가시(spine of the scapula)의 안쪽끝을 지나는 수직선과 첫째 등뼈 가시돌기 아래를 지나는 수평선이 만나는 지점에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～0.7寸",acupoint
SI15,SI,견중수,肩中兪,수태양소장경,"위쪽 등부위, 일곱째 목뼈 가시돌기(spinous process of the 7th cervical vertebra) 아래 모서리와 같은 높이, 뒤정중선(posterior median line)에서 가쪽으로 2寸.","In the upper back region, at the same level as the inferior border of the spinous process of the seventh cervical vertebra (C7), 2 B-cun lateral to the posterior median line.",뒤정중선과 어깨뼈 안쪽모서리(medial border of the scapula)를 연결하는 선에서 가쪽으로부터 1/3과 안쪽으로부터 2/3가 되는 지점을 지나는 수직선과 일곱째 목뼈 가시돌기 아래를 지나는 수평선이 만나는 지점에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～0.8寸",acupoint
SI16,SI,천창,天窓,수태양소장경,"목 앞부위, 목빗근(sternocleidomastoid muscle)의 뒤쪽, 방패연골(thyroid cartilage) 위모서리와 같은 높이.","In the anterior region of the neck, posterior to the sternocleidomastoid muscle, at the same level as the superior border of the thyroid cartilage.",저항을 받으며 머리를 반대로 돌리면 목빗근이 현저하게 드러난다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～0.8寸",acupoint
SI17,SI,천용,天容,수태양소장경,"목 앞부위, 턱뼈각(mandibular angle)뒤쪽, 목빗근(sternocleidomastoid muscle) 앞쪽 오목한 곳.","In the anterior region of the neck, posterior to the angle of the mandible, in the depression anterior to the sternocleidomastoid muscle.",저항을 받으며 머리를 반대로 돌렸을 때 목빗근이 현저하게 드러난다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1.5寸 (舌根部로 향해)",acupoint
SI18,SI,관료,顴髎,수태양소장경,"얼굴, 광대뼈(zygomatic bone) 아래쪽, 가쪽눈구석(outer canthus)에서 수직으로 아래쪽 오목한 곳.","On the face, inferior to the zygomatic bone, in the depression directly inferior to the outer canthus of the eye.",광대뼈 아래모서리의 수평선과 가쪽눈 구석의 수직선이 만나는 부위의 오목한 곳에서 취혈한다.,"- 直刺 0.2～0.3寸

- 斜刺 0.5～1寸 (下方으로 향해)

- 禁鍼灸 (『醫學入門』) 

- 刺二分禁灸 (『類經圖翼』)",acupoint
SI19,SI,청궁,聽宮,수태양소장경,"얼굴, 귀구슬(tragus) 중심의 앞모서리와 아래턱뼈 관절돌기(condylar process of the mandible) 사이의 오목한 곳.","On the face, in the depression between the anterior border of the center of the tragus and the posterior border of the condylar process of the mandible.","입을 약간 벌릴 때 나타나는 귀구슬 중심의 앞쪽 오목한 곳으로, 耳門(TE21)과 聽會(GB2)의 사이에서 취혈한다.","- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (입을 벌리고 약간 下部로 향하여)",acupoint
BL1,BL,정명,睛明,족태양방광경,"얼굴, 안쪽눈구석(inner canthus)의 위 안쪽 부분과 눈확(orbit)의 안쪽 벽 사이의 오목한 곳.","On the face, in the depression between the superomedial parts of the inner canthus of the eye and the medial wall of the orbit.","눈을 감고 눈동자를 반대편으로 돌린 상태에서, 안쪽눈구석에서 위안쪽으로 0.1寸 지점의 오목한 곳에서 취혈한다.","- 直刺 0.1～0.3寸 (不宜深刺)

- 斜刺 0.3～0.7寸",acupoint
BL2,BL,찬죽,攢竹,족태양방광경,"머리, 눈썹 안쪽끝의 오목한 곳.","On the head, in the depression at the medial end of the eyebrow.","이마뼈패임(frontal notch), 睛明(BL1)에서 수직으로 위쪽, 눈썹 안쪽끝에서 취혈한다.","- 直刺 0.3～0.5寸

- 三稜鍼으로 點刺出血

- 眼疾患 치료시 鍼尖을 下向하여 睛明(BL1)이나 外方의 絲竹空(TE23)으로 斜透刺 0.5～1寸",acupoint
BL3,BL,미충,眉衝,족태양방광경,"머리, 이마뼈패임(frontal notch)의 위 쪽, 前髮際(anterior hairline)에서 위 쪽으로 0.5寸.","On the head, superior to the frontal notch, 0.5 B-cun superior to the anterior hairline.",神庭(GV24)을 지나는 수평선과 攢竹(BL2)을 지나는 수직선이 만나는 곳에서 취혈한다. 神庭(GV24)과 曲差(BL4) 사이의 중간에 위치한다.,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (鍼尖을 上方 혹은 外方으로 향하고 피부를 沿하여 橫刺)",acupoint
BL4,BL,곡차,曲差,족태양방광경,"머리, 前髮際(anterior hairline)에서 위쪽으로 0.5寸, 앞정중선(anterior median line)에서 가쪽으로 1.5寸.","On the head, 0.5 B-cun superior to the anterior hairline, 1.5 B-cun lateral to the anterior median line.","神庭(GV24)과 頭維(ST8)를 연결하는 활모양의 가상선에서 안쪽으로부터 1/3, 가 쪽으로부터 2/3가 되는 지점에서 취혈한다.","- 直刺 0.2～0.3寸

- 斜刺(橫刺) 0.3～0.5寸",acupoint
BL5,BL,오처,五處,족태양방광경,"머리, 前髮際(anterior hairline)에서 위쪽으로 1寸, 앞정중선(anterior median line)에서 가쪽으로 1.5寸.","On the head, 1 B-cun superior to the anterior hairline, 1.5 B-cun lateral to the anterior median line.
Note: 0.5 B-cun superior to BL4, at the same level as GV23.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸

- 橫刺時는 鍼尖을 向上 혹은 向下하여 皮下를 沿하여 0.3～0.5寸 刺入",acupoint
BL6,BL,승광,承光,족태양방광경,"머리, 前髮際(anterior hairline)에서 위로 2.5寸, 앞정중선(anterior median line)에서 가쪽으로 1.5寸.","On the head, 2.5 B-cun superior to the anterior hairline, 1.5 B-cun lateral to the anterior median line.
Note: 1.5 B-cun superior to BL5. 2 B-cun superior to BL4.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (沿皮刺)",acupoint
BL7,BL,통천,通天,족태양방광경,"머리, 前髮際(anterior hairline)에서 위쪽으로 4寸, 앞정중선(anterior median line)에서 가쪽으로 1.5寸.","On the head, 4 B-cun superior to the anterior hairline, 1.5 B-cun lateral to the anterior median line.
Note: Midway between BL6 and BL8.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (沿皮刺)",acupoint
BL8,BL,낙각,絡却,족태양방광경,"머리, 前髮際(anterior hairline)에서 위쪽으로 5.5寸, 앞정중선(anterior median line)에서 가쪽으로 1.5寸.","On the head, 5.5 B-cun superior to the anterior hairline, 1.5 B-cun lateral to the anterior median line.
Note: 0.5 B-cun posterior and 1.5 B-cun lateral to GV20.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (沿皮刺)",acupoint
BL9,BL,옥침,玉枕,족태양방광경,"머리, 바깥뒤통수뼈융기(external occipital protuberance) 위모서리와 같은 높이, 뒤 정중선(posterior median  line)에서 가쪽으로 1.3寸.","On the head, at the same level as the superior border of the external occipital protuberance, and 1.3 B-cun lateral to the posterior median line.",등세모근(trapezius muscle) 가쪽모서리를 지나는 수직선과 바깥뒤통수뼈융기 위모서리를 지나는 수평선이 만나는 지점에서 취혈한다.,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (下로 향하고 피부를 沿하여 刺入)",acupoint
BL10,BL,천주,天柱,족태양방광경,"목 뒤부위, 둘째 목뼈 가시돌기(spinous process of the 2nd cervical vertebra) 위모서리와 같은 높이, 등세모근(trapezius muscle) 가쪽모서리 오목한 곳.","In the posterior region of the neck, at the same level as the superior border of the spinous process of the second cervical vertebra (C2), in the depression lateral to the trapezius muscle.",,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸",acupoint
BL11,BL,대저,大杼,족태양방광경,"위쪽 등부위, 첫째 등뼈 가시돌기(spinous process of the 1st thoracic vertebra) 아래모서리와 같은 높이, 뒤정중선(posterior median line)에서 가쪽으로 1.5寸.","In the upper back region, at the same level as the inferior border of the spinous process of the first thoracic vertebra (T1), 1.5 B-cun lateral to the posterior median line.",陶道(GV13)와 肩外兪(SI14) 사이의 중점에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (斜下方 또는 椎體 方向)",acupoint
BL12,BL,풍문,風門,족태양방광경,"위쪽 등부위, 둘째 등뼈 가시돌기(spinous process of the 2nd thoracic vertebra) 아래모서리와 같은 높이,뒤정중선(posterior median line)에서 가쪽으로 1.5寸.","In the upper back region, at the same level as the inferior border of the spinous process of the second thoracic vertebra (T2), 1.5 B- cun lateral to the posterior median line.",附分(BL41)과 둘째 등뼈 가시돌기 아래모서리 사이의 중점에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (약간 비스듬히 척추를 향해)",acupoint
BL13,BL,폐수,肺兪,족태양방광경,"위쪽 등부위, 셋째 등뼈 가시돌기(spinous process of the 3rd thoracic vertebra) 아래모서리와 같은 높이, 뒤정중선(posterior median line)에서 가쪽으로 1.5寸.","In the upper back region, at the same level as the inferior border of the spinous process of the third thoracic vertebra (T3), 1.5 B-cun lateral to the posterior median line.",身柱(GV12)와 魄戶(BL42) 사이의 중점에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (脊椎를 향해 上方 30°이나 下斜方으로)",acupoint
BL14,BL,궐음수,厥陰兪,족태양방광경,"위쪽 등부위, 넷째 등뼈 가시돌기 (spinous process of the 4th thoracic vertebra) 아래모서리와 같은 높이, 뒤정중선(posterior median line)에서 가쪽으로 1.5寸.","In the upper back region, at the same level as the inferior border of the spinous process of the fourth thoracic vertebra (T4), 1.5 B-cun lateral to the posterior median line.",膏肓(BL43)과 넷째 등뼈 가시돌기 아래모서리 사이의 중점에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (척추를 향해 30° 上方이나 下斜方으로)",acupoint
BL15,BL,심수,心兪,족태양방광경,"위쪽 등부위, 다섯째등뼈가시돌기 (spinous process of the 5th thoracic vertebra) 아래모서리와 같은 높이, 뒤정중선(posterior median line)에서 가쪽으로 1.5寸.","In the upper back region, at the same level as the inferior border of the spinous process of the fifth thoracic vertebra (T5), 1.5 B-cun lateral to the posterior median line.",神道(GV11)와 神堂(BL44) 사이의 중점에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 1.5寸 (척추를 향해 30°上方이나 斜下方으로)

- 橫刺하여 위에서 아래로 筋層을 뚫고 1～2寸 透刺",acupoint
BL16,BL,독수,督兪,족태양방광경,"위쪽 등부위, 여섯째 등뼈 가시돌기 (spinous process of the 6th thoracic vertebra) 아래모서리와 같은 높이, 뒤정중선(posterior median line)에서 가쪽으로 1.5寸.","In the upper back region, level with the inferior border of the spinous process of the sixth thoracic vertebra (T6), 1.5 B-cun lateral to the posterior median line.",靈臺(GV10)와 噫嘻(BL45) 사이의 중점에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (척추를 향해 30°上方이나 斜下方으로)

- 橫刺하여 위에서 아래로 筋層을 뚫고 1～2寸 透刺",acupoint
BL17,BL,격수,膈兪,족태양방광경,"위쪽 등부위, 일곱째 등뼈 가시돌기 (spinous process of the 7th thoracic vertebra) 아래모서리와 같은 높이, 뒤정중선(posterior median line)에서 가쪽으로 1.5寸.","In the upper back region, at the same level as the inferior border of the spinous process of the seventh thoracic vertebra (T7), 1.5 B-cun lateral to the posterior median line.
Note: The inferior angle of the scapula is at the same level as the spinous process of the seventh thoracic vertebra.",至陽(GV9)과 膈關(BL46) 사이의 중점에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (척추를 향해 30°上方이나 斜下方으로)

- 橫刺하여 위에서 아래로 筋層을 뚫고 1～2寸 透刺",acupoint
BL18,BL,간수,肝兪,족태양방광경,"위쪽 등부위, 아홉째 등뼈 가시돌기 (spinous process of the 9th thoracic vertebra) 아래모서리와 같은 높이, 뒤정중선(posterior median line)에서 가쪽으로 1.5寸.","In the upper back region, at the same level as the inferior border of the spinous process of the ninth thoracic vertebra (T9), 1.5 B-cun lateral to the posterior median line.",筋縮(GV8)과 魂門(BL47) 사이의 중점에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (척추를 향해 30°上方이나 斜下方으로)

- 橫刺하여 위에서 아래로 筋層을 뚫고 1～2寸 透刺",acupoint
BL19,BL,담수,膽兪,족태양방광경,"위쪽 등부위, 열째 등뼈 가시돌기 (spinous process of the 10th thoracic vertebra) 아래모서리와 같은 높이, 뒤정중선(posterior median line)에서 가쪽으로 1.5寸.","In the upper back region, at the same level as the inferior border of the spinous process of the tenth thoracic vertebra (T10), 1.5 B-cun lateral to the posterior median line.",中樞(GV7)와 陽綱(BL48) 사이의 중점에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.3～1寸 (척추를 향해 30°上方이나 斜下方으로)

- 橫刺하여 위에서 아래로 筋層을 뚫고 1～2寸 透刺",acupoint
BL20,BL,비수,脾兪,족태양방광경,"위쪽 등부위, 열한째 등뼈 가시돌기 (spinous process of the 11th thoracic vertebra) 아래모서리와 같은 높이, 뒤 정중선(posterior median line)에서 가쪽으로 1.5寸.","In the upper back region, at the same level as the inferior border of the spinous process of the 11th thoracic vertebra (T11), 1.5 B-cun lateral to the posterior median line.",脊中(GV6)과 意舍(BL49) 사이의 중점에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (척추를 향해 30°上方이나 斜下方으로)

- 橫刺하여 위에서 아래로 筋層을 뚫고 1～2寸 透刺",acupoint
BL21,BL,위수,胃兪,족태양방광경,"위쪽 등부위, 열두째 등뼈 가시돌기 (spinous process of the 12th thoracic vertebra) 아래모서리와 같은 높이, 뒤정중선(posterior median line)에서 가쪽으로 1.5寸.","In the upper back region, at the same level as the inferior border of the spinous process of the 12th thoracic vertebra (T12), 1.5 B-cun lateral to the posterior median line.",胃倉(BL50)과 열두째 등뼈 가시돌기 아래모서리 사이의 중점에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (척추를 향해 30°上方이나 斜下方으로)

- 橫刺하여 위에서 아래로 筋層을 뚫고 1～2寸 透刺",acupoint
BL22,BL,삼초수,三焦兪,족태양방광경,"허리부위, 첫째 허리뼈 가시돌기 (spinous process of the 1st lumbar vertebra) 아래모서리와 같은 높이, 뒤정중선(posterior median line)에서 가쪽으로 1.5寸.","In the lumbar region, at the same level as the inferior border of the spinous process of the first lumbar vertebra (L1), 1.5 B-cun lateral to the posterior median line.",懸樞(GV5)와 肓門(BL51) 사이의 중점에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (척추를 향해 30°上方이나 斜下方으로)

- 橫刺하여 위에서 아래로 筋層을 뚫고 1～2寸 透刺",acupoint
BL23,BL,신수,腎兪,족태양방광경,"허리부위, 둘째 허리뼈 가시돌기 (spinous process of the 2nd lumbar vertebra) 아래모서리와 같은 높이, 뒤정중선(posterior median line)에서 가쪽으로 1.5寸.","In the lumbar region, at the same level as the inferior border of the spinous process of the second lumbar vertebra (L2), 1.5 B-cun lateral to the posterior median line.",命門(GV4)과 志室(BL52) 사이의 중점에서 취혈한다.,"- 直刺 0.3～1寸

- 斜刺 0.5～1寸 (척추를 향해 30°上方이나 斜下方으로)

- 橫刺하여 위에서 아래로 筋層을 뚫고 1～2寸 透刺",acupoint
